cig,score_mean,score_lower,score_upper,pc_mean,pc_lower,pc_upper,lift_vs_prior,percentile_rank
9834772698,0.283171,0.265523,0.318386,0.021371,0.019593,0.025172,1.0686,96.91
54035953A8,0.283099,0.26918,0.311555,0.021364,0.019955,0.024407,1.0682,96.9
9723003BE4,0.283086,0.266548,0.32311,0.021362,0.019694,0.02571,1.0681,96.89
8964384BB0,0.283076,0.270265,0.304104,0.021361,0.020063,0.023588,1.068,96.88
B1637F9EB2,0.283015,0.267041,0.320417,0.021355,0.019743,0.025402,1.0678,96.87
9938039937,0.282957,0.265566,0.3247,0.021349,0.019597,0.025892,1.0674,96.86
825934531C,0.282946,0.266802,0.320872,0.021348,0.019719,0.025454,1.0674,96.85
05712702EA,0.282842,0.268237,0.310631,0.021337,0.019862,0.024304,1.0668,96.84
8428696BF7,0.28281,0.266945,0.316511,0.021334,0.019734,0.024961,1.0667,96.83
5820783615,0.282808,0.26908,0.309913,0.021334,0.019945,0.024225,1.0667,96.82
7223721326,0.282764,0.267111,0.314317,0.021329,0.01975,0.024715,1.0665,96.81
955390322B,0.282741,0.264919,0.323988,0.021327,0.019534,0.02581,1.0664,96.8
0320707FC5,0.282731,0.269157,0.310073,0.021326,0.019953,0.024243,1.0663,96.79
95523375DC,0.282714,0.265884,0.331189,0.021324,0.019629,0.026645,1.0662,96.78
37461225AA,0.282624,0.266425,0.314975,0.021315,0.019682,0.024788,1.0658,96.77
997430400D,0.282508,0.264961,0.317096,0.021303,0.019538,0.025027,1.0651,96.76
90165894A0,0.282484,0.266323,0.321852,0.0213,0.019672,0.025566,1.065,96.75
3344990511,0.282478,0.268135,0.310773,0.0213,0.019851,0.02432,1.065,96.74
8280422466,0.282432,0.267556,0.310656,0.021295,0.019794,0.024307,1.0648,96.73
827905082F,0.282375,0.266798,0.306384,0.021289,0.019719,0.023837,1.0644,96.72
725109728A,0.28234,0.268205,0.309305,0.021286,0.019858,0.024158,1.0643,96.71
B15B5F7588,0.282319,0.26414,0.334552,0.021283,0.019457,0.027041,1.0642,96.7
0539463AF0,0.282273,0.266931,0.313696,0.021279,0.019732,0.024645,1.064,96.69
3891113805,0.282216,0.265404,0.324619,0.021273,0.019582,0.025883,1.0636,96.68
B405AC49C0,0.282206,0.264554,0.328062,0.021272,0.019498,0.026281,1.0636,96.67
8148976BB8,0.282199,0.269897,0.306219,0.021271,0.020026,0.023819,1.0636,96.66
8942014F60,0.282196,0.266211,0.315002,0.021271,0.019661,0.024791,1.0636,96.65
02673239E8,0.282139,0.266846,0.328595,0.021265,0.019724,0.026343,1.0632,96.64
5554730434,0.282101,0.266522,0.324266,0.021261,0.019692,0.025842,1.063,96.63
7951861349,0.282089,0.267447,0.310533,0.02126,0.019783,0.024293,1.063,96.62
9542786C1E,0.28197,0.267621,0.310501,0.021248,0.0198,0.02429,1.0624,96.61
992238317C,0.281912,0.267782,0.316828,0.021242,0.019816,0.024996,1.0621,96.6
4291874676,0.281849,0.268557,0.311229,0.021235,0.019893,0.024371,1.0618,96.59
029723346D,0.28181,0.267296,0.309409,0.021231,0.019768,0.024169,1.0616,96.58
B2644AB8FA,0.281807,0.262865,0.340619,0.021231,0.019332,0.027764,1.0616,96.57
0277914DDF,0.281794,0.267031,0.317678,0.02123,0.019742,0.025092,1.0615,96.56
6046170153,0.281784,0.268621,0.311888,0.021228,0.0199,0.024444,1.0614,96.55
0185594502,0.281683,0.267722,0.307004,0.021218,0.01981,0.023905,1.0609,96.54
6841611400,0.281671,0.263043,0.346256,0.021217,0.01935,0.028447,1.0608,96.53
8843132F5E,0.281661,0.266187,0.307186,0.021216,0.019659,0.023925,1.0608,96.52
9343740A2A,0.28156,0.266741,0.302945,0.021205,0.019713,0.023462,1.0603,96.51
5151960BE0,0.281555,0.26781,0.312464,0.021205,0.019819,0.024508,1.0603,96.5
9260374E5C,0.281537,0.266755,0.312857,0.021203,0.019715,0.024552,1.0602,96.49
8309913524,0.281535,0.266028,0.319667,0.021203,0.019643,0.025317,1.0602,96.48
0412933B14,0.281502,0.267284,0.314823,0.0212,0.019767,0.024771,1.06,96.47
6391577033,0.281496,0.267207,0.312396,0.021199,0.019759,0.0245,1.06,96.46
52243749CD,0.281487,0.267348,0.30861,0.021198,0.019773,0.024081,1.0599,96.45
6627722935,0.281354,0.267898,0.303476,0.021184,0.019828,0.02352,1.0592,96.44
B4571DE43C,0.28132,0.264348,0.327542,0.021181,0.019478,0.02622,1.059,96.43
8323026A53,0.281222,0.265992,0.313087,0.021171,0.019639,0.024577,1.0585,96.42
5942841B86,0.281216,0.26456,0.319961,0.02117,0.019499,0.025351,1.0585,96.41
9509435A01,0.281212,0.266092,0.312636,0.02117,0.019649,0.024527,1.0585,96.4
6875366382,0.281173,0.267022,0.305233,0.021166,0.019741,0.023711,1.0583,96.39
5984375E76,0.281162,0.268537,0.305604,0.021165,0.019891,0.023751,1.0582,96.38
9305513042,0.281144,0.265795,0.309758,0.021163,0.01962,0.024208,1.0582,96.37
6103376933,0.281098,0.266957,0.314535,0.021158,0.019735,0.024739,1.0579,96.36
B24CC44B03,0.281095,0.267514,0.311575,0.021158,0.01979,0.024409,1.0579,96.35
A023FD303B,0.281075,0.264972,0.317643,0.021156,0.019539,0.025088,1.0578,96.34
4125444814,0.281064,0.265191,0.323705,0.021155,0.019561,0.025778,1.0578,96.33
B4BEA1008E,0.281054,0.265867,0.312999,0.021154,0.019627,0.024567,1.0577,96.32
97748372AC,0.280985,0.268072,0.304622,0.021147,0.019845,0.023644,1.0574,96.31
741972893C,0.280881,0.266209,0.307953,0.021136,0.019661,0.024009,1.0568,96.3
5755455FB3,0.28086,0.264616,0.327013,0.021134,0.019504,0.026159,1.0567,96.29
564606503C,0.280841,0.268531,0.313756,0.021132,0.019891,0.024652,1.0566,96.28
85632590E1,0.280829,0.266671,0.309672,0.021131,0.019706,0.024198,1.0566,96.27
8685415731,0.280785,0.267391,0.31444,0.021126,0.019778,0.024728,1.0563,96.26
625285967A,0.280784,0.267367,0.309783,0.021126,0.019775,0.024211,1.0563,96.25
884583779D,0.280773,0.2657,0.317305,0.021125,0.019611,0.02505,1.0563,96.24
58140902D9,0.280769,0.265284,0.309972,0.021124,0.01957,0.024231,1.0562,96.23
87501525DB,0.280725,0.266841,0.31574,0.02112,0.019723,0.024874,1.056,96.22
9847811EB5,0.280699,0.267785,0.311847,0.021117,0.019817,0.024439,1.0558,96.21
B28671EAAE,0.28068,0.266248,0.314241,0.021115,0.019665,0.024706,1.0558,96.2
023197362B,0.280642,0.267413,0.306865,0.021111,0.01978,0.023889,1.0556,96.19
82944848B9,0.280568,0.266762,0.311172,0.021104,0.019715,0.024364,1.0552,96.18
683465688C,0.280567,0.265318,0.309673,0.021104,0.019573,0.024198,1.0552,96.17
9646848ECB,0.280555,0.266765,0.312034,0.021103,0.019716,0.02446,1.0552,96.15
7143026387,0.280555,0.267239,0.300114,0.021103,0.019763,0.023156,1.0552,96.15
4760029431,0.280555,0.267617,0.299824,0.021103,0.0198,0.023125,1.0552,96.15
8413014EC4,0.280534,0.268227,0.302636,0.0211,0.019861,0.023428,1.055,96.13
8693034697,0.280435,0.266399,0.309417,0.02109,0.01968,0.02417,1.0545,96.12
8456301856,0.280426,0.266817,0.30355,0.021089,0.019721,0.023528,1.0544,96.11
880422979B,0.280423,0.265858,0.315421,0.021089,0.019626,0.024838,1.0544,96.1
9223205D88,0.280353,0.267112,0.305124,0.021082,0.01975,0.023699,1.0541,96.09
64413745FA,0.280318,0.266582,0.302288,0.021078,0.019698,0.023391,1.0539,96.08
0522988F55,0.280275,0.266143,0.313413,0.021074,0.019654,0.024614,1.0537,96.07
60784943EE,0.280222,0.263948,0.327798,0.021068,0.019438,0.02625,1.0534,96.06
9273035E8C,0.28022,0.266243,0.306687,0.021068,0.019664,0.02387,1.0534,96.05
9795255423,0.280168,0.269403,0.296306,0.021063,0.019977,0.022748,1.0531,96.04
645564679A,0.280133,0.265877,0.312676,0.021059,0.019628,0.024531,1.053,96.03
89217626E8,0.280129,0.265487,0.312736,0.021059,0.01959,0.024538,1.053,96.02
5655680EC4,0.280123,0.266344,0.304595,0.021058,0.019674,0.023641,1.0529,96.01
7707671B50,0.279996,0.265427,0.305453,0.021045,0.019584,0.023735,1.0523,96.0
62107129AB,0.279984,0.265866,0.314052,0.021044,0.019627,0.024685,1.0522,95.99
9208834A36,0.279942,0.265657,0.315364,0.02104,0.019606,0.024832,1.052,95.98
0270913C77,0.279915,0.266062,0.307067,0.021037,0.019646,0.023912,1.0518,95.97
7297495361,0.279872,0.266421,0.322259,0.021033,0.019682,0.025612,1.0516,95.96
6615030F6E,0.279818,0.265944,0.310644,0.021027,0.019635,0.024306,1.0514,95.95
9544201BD0,0.279788,0.26626,0.309046,0.021024,0.019666,0.024129,1.0512,95.94
5829289176,0.279761,0.265424,0.311585,0.021021,0.019584,0.02441,1.051,95.93
8158374733,0.279759,0.268813,0.300316,0.021021,0.019919,0.023178,1.051,95.92
935033193B,0.279752,0.265232,0.315138,0.02102,0.019565,0.024806,1.051,95.91
6218586B7F,0.279751,0.266399,0.311389,0.02102,0.01968,0.024388,1.051,95.9
83516217AB,0.279726,0.267718,0.303918,0.021018,0.01981,0.023568,1.0509,95.89
5347208F9E,0.279713,0.266082,0.30937,0.021016,0.019648,0.024165,1.0508,95.88
6100242EEF,0.279701,0.26651,0.315608,0.021015,0.019691,0.024859,1.0507,95.87
9443089B8D,0.279665,0.26748,0.310429,0.021012,0.019786,0.024282,1.0506,95.86
8529231016,0.279631,0.265372,0.317889,0.021008,0.019578,0.025116,1.0504,95.85
628357494B,0.279624,0.26541,0.311632,0.021007,0.019582,0.024415,1.0504,95.84
5058933B91,0.279618,0.267695,0.30298,0.021007,0.019808,0.023466,1.0504,95.83
8670236915,0.279597,0.267867,0.305237,0.021005,0.019825,0.023711,1.0502,95.82
74093347D6,0.279568,0.266798,0.300378,0.021002,0.019719,0.023184,1.0501,95.81
9485413A6C,0.279546,0.266021,0.311318,0.020999,0.019642,0.02438,1.05,95.8
6455615E03,0.279512,0.26669,0.31044,0.020996,0.019708,0.024283,1.0498,95.79
0323730E6E,0.279426,0.266921,0.312948,0.020987,0.019731,0.024562,1.0494,95.78
A037EF39E4,0.279349,0.264684,0.318342,0.020979,0.019511,0.025167,1.049,95.77
884839568B,0.279334,0.263266,0.327918,0.020978,0.019372,0.026264,1.0489,95.76
6335435659,0.279329,0.265967,0.328822,0.020977,0.019637,0.026369,1.0488,95.75
04573129CA,0.279315,0.265819,0.302232,0.020976,0.019622,0.023385,1.0488,95.74
B27BF60DD1,0.279306,0.26465,0.312873,0.020975,0.019507,0.024553,1.0488,95.73
4405833069,0.279289,0.266218,0.302771,0.020973,0.019662,0.023443,1.0486,95.72
0321237527,0.279266,0.265837,0.30402,0.020971,0.019624,0.023579,1.0485,95.71
B266C3AE09,0.279251,0.265802,0.309972,0.020969,0.019621,0.024231,1.0485,95.7
7768224D3A,0.279235,0.267069,0.30327,0.020968,0.019746,0.023497,1.0484,95.69
B52ED82686,0.279214,0.262864,0.312738,0.020965,0.019332,0.024538,1.0483,95.68
817248759E,0.279133,0.266852,0.299644,0.020957,0.019724,0.023105,1.0478,95.67
716264841D,0.279079,0.266808,0.311963,0.020952,0.01972,0.024452,1.0476,95.66
9925647704,0.279075,0.261832,0.346146,0.020951,0.019231,0.028433,1.0476,95.65
9509461F74,0.279062,0.26901,0.295877,0.02095,0.019938,0.022702,1.0475,95.64
6823030E76,0.27905,0.266813,0.307733,0.020949,0.019721,0.023985,1.0474,95.63
0179585639,0.279027,0.264702,0.309926,0.020946,0.019512,0.024226,1.0473,95.62
8145509EA8,0.279022,0.266494,0.298139,0.020946,0.019689,0.022944,1.0473,95.61
8855646642,0.278975,0.266326,0.30926,0.020941,0.019672,0.024153,1.047,95.6
9998227DEB,0.278966,0.264956,0.302723,0.02094,0.019537,0.023438,1.047,95.59
743390192A,0.27895,0.266248,0.312908,0.020939,0.019665,0.024557,1.047,95.58
1835874326,0.278874,0.266386,0.306006,0.020931,0.019678,0.023795,1.0466,95.57
7743016AEE,0.278866,0.264641,0.322872,0.02093,0.019506,0.025682,1.0465,95.56
017806825C,0.278862,0.266793,0.303097,0.02093,0.019719,0.023478,1.0465,95.55
5498698522,0.278813,0.265813,0.305094,0.020925,0.019622,0.023696,1.0462,95.54
9938312A80,0.27878,0.264684,0.318829,0.020921,0.019511,0.025222,1.046,95.53
A065F1EB2D,0.278713,0.264494,0.318499,0.020914,0.019492,0.025185,1.0457,95.52
9661193CAA,0.278709,0.26536,0.306212,0.020914,0.019577,0.023818,1.0457,95.51
0452135998,0.278695,0.267152,0.300965,0.020913,0.019754,0.023248,1.0456,95.5
5097717126,0.278692,0.266589,0.302367,0.020912,0.019698,0.023399,1.0456,95.49
81519902F6,0.278678,0.269506,0.29524,0.020911,0.019988,0.022634,1.0456,95.48
04272322FF,0.278654,0.265973,0.309251,0.020908,0.019638,0.024152,1.0454,95.47
639421839E,0.278623,0.267301,0.303374,0.020905,0.019769,0.023508,1.0452,95.46
4335470F02,0.278622,0.266626,0.305639,0.020905,0.019702,0.023755,1.0452,95.45
B3389287E7,0.278583,0.263005,0.311644,0.020901,0.019346,0.024417,1.045,95.44
7199294559,0.278542,0.266678,0.304642,0.020897,0.019707,0.023646,1.0448,95.43
8198474AC3,0.278524,0.26387,0.311567,0.020895,0.019431,0.024408,1.0448,95.42
B22ECA0B26,0.278517,0.263517,0.318994,0.020894,0.019396,0.025241,1.0447,95.41
9187439282,0.278478,0.264902,0.303761,0.020891,0.019532,0.02355,1.0445,95.4
7554175E67,0.278468,0.266865,0.300808,0.020889,0.019726,0.023231,1.0445,95.39
8326961997,0.278457,0.265505,0.302801,0.020888,0.019591,0.023446,1.0444,95.38
88249177E2,0.278419,0.265774,0.30427,0.020884,0.019618,0.023606,1.0442,95.37
6217622FF9,0.278411,0.267175,0.2988,0.020884,0.019756,0.023015,1.0442,95.36
9486424CB9,0.278372,0.26588,0.302089,0.02088,0.019628,0.023369,1.044,95.35
8850106A80,0.278354,0.26617,0.304358,0.020878,0.019657,0.023615,1.0439,95.34
82407355A6,0.278316,0.267091,0.300082,0.020874,0.019748,0.023152,1.0437,95.33
73140809BF,0.278285,0.267239,0.298093,0.020871,0.019763,0.022939,1.0436,95.32
9161422499,0.278253,0.26751,0.298898,0.020868,0.019789,0.023025,1.0434,95.31
0406012BB0,0.278252,0.26638,0.30164,0.020868,0.019678,0.023321,1.0434,95.3
8119043E39,0.278214,0.264134,0.302558,0.020864,0.019457,0.02342,1.0432,95.29
3461401676,0.27817,0.267411,0.303257,0.020859,0.01978,0.023496,1.0429,95.28
5157618902,0.278134,0.266517,0.299176,0.020856,0.019691,0.023055,1.0428,95.26
7160906691,0.278134,0.266296,0.30155,0.020856,0.019669,0.023311,1.0428,95.26
B4E184AA4E,0.278133,0.266573,0.300512,0.020855,0.019697,0.023199,1.0427,95.25
6859771E18,0.278087,0.267205,0.297015,0.020851,0.019759,0.022823,1.0426,95.24
67992885F4,0.278085,0.266429,0.299994,0.020851,0.019683,0.023143,1.0426,95.23
6781347094,0.278045,0.266753,0.301404,0.020846,0.019715,0.023295,1.0423,95.22
9344798343,0.278017,0.263336,0.32095,0.020844,0.019378,0.025463,1.0422,95.21
6940098E08,0.277989,0.265322,0.307946,0.020841,0.019573,0.024008,1.042,95.2
B1D5CDBC9C,0.277962,0.264419,0.311559,0.020838,0.019485,0.024407,1.0419,95.19
8301890859,0.277955,0.26607,0.303782,0.020837,0.019647,0.023553,1.0418,95.18
9268496CD9,0.277918,0.266307,0.304413,0.020834,0.019671,0.023621,1.0417,95.17
5807789319,0.277881,0.265999,0.306537,0.02083,0.01964,0.023853,1.0415,95.16
74162757BB,0.277836,0.264408,0.306792,0.020825,0.019484,0.023881,1.0412,95.15
67512625A5,0.277827,0.266928,0.302267,0.020824,0.019732,0.023388,1.0412,95.14
B463B60E56,0.277797,0.262814,0.32303,0.020821,0.019327,0.025701,1.041,95.13
9254227DB2,0.27776,0.26491,0.305726,0.020817,0.019533,0.023765,1.0408,95.12
75400863CE,0.277701,0.2661,0.306532,0.020811,0.01965,0.023853,1.0405,95.11
1202538DBC,0.277699,0.266491,0.300509,0.020811,0.019689,0.023198,1.0405,95.1
9735673384,0.277692,0.266681,0.299471,0.020811,0.019707,0.023087,1.0405,95.09
8834351113,0.27768,0.266166,0.298074,0.020809,0.019657,0.022937,1.0405,95.08
80439383A1,0.277652,0.266593,0.30382,0.020807,0.019699,0.023557,1.0403,95.07
47296083FD,0.277625,0.266151,0.305801,0.020804,0.019655,0.023773,1.0402,95.06
8125114030,0.277568,0.265146,0.309607,0.020798,0.019556,0.024191,1.0399,95.05
7432435F60,0.277522,0.266498,0.300107,0.020793,0.019689,0.023155,1.0396,95.04
8263669363,0.277485,0.264733,0.304426,0.02079,0.019516,0.023623,1.0395,95.03
9752549A06,0.277472,0.265508,0.307045,0.020788,0.019592,0.023909,1.0394,95.02
B4C9DD8CBF,0.277419,0.2649,0.306148,0.020783,0.019532,0.023811,1.0392,95.01
6319019B6E,0.277408,0.265937,0.298952,0.020782,0.019634,0.023031,1.0391,95.0
7772972B67,0.277384,0.266153,0.300734,0.020779,0.019655,0.023223,1.0389,94.99
02511897B6,0.277381,0.265862,0.302249,0.020779,0.019627,0.023386,1.0389,94.98
B5130A59A5,0.277359,0.262708,0.313526,0.020777,0.019317,0.024626,1.0388,94.97
7785450495,0.277358,0.264784,0.30299,0.020777,0.019521,0.023467,1.0388,94.96
027954717B,0.277337,0.264798,0.308509,0.020775,0.019522,0.02407,1.0387,94.95
8934195AF0,0.277332,0.26498,0.317883,0.020774,0.01954,0.025115,1.0387,94.94
7026827115,0.277319,0.264309,0.315328,0.020773,0.019474,0.024828,1.0386,94.93
90721807C4,0.277262,0.264485,0.306271,0.020767,0.019491,0.023824,1.0384,94.92
771553768C,0.277234,0.263902,0.310491,0.020764,0.019434,0.024289,1.0382,94.91
6787877D4A,0.277221,0.265752,0.30489,0.020763,0.019616,0.023673,1.0381,94.9
8398502718,0.277163,0.265819,0.305815,0.020757,0.019622,0.023774,1.0378,94.89
2678316846,0.277114,0.263852,0.299579,0.020752,0.019429,0.023098,1.0376,94.88
9400869284,0.277075,0.26617,0.299423,0.020748,0.019657,0.023081,1.0374,94.87
6590171D23,0.277025,0.265431,0.298092,0.020743,0.019584,0.022939,1.0372,94.86
5154825827,0.277022,0.263716,0.324718,0.020743,0.019416,0.025894,1.0372,94.85
8237241250,0.27701,0.265142,0.298243,0.020741,0.019556,0.022955,1.037,94.84
B2B23C6DD5,0.276917,0.263949,0.305628,0.020732,0.019439,0.023754,1.0366,94.83
5683755EFD,0.276881,0.266294,0.305388,0.020728,0.019669,0.023728,1.0364,94.82
01874608E0,0.276868,0.264884,0.303717,0.020727,0.01953,0.023546,1.0363,94.81
85611661AE,0.276865,0.265542,0.297861,0.020727,0.019595,0.022914,1.0363,94.8
9843601C82,0.276855,0.26416,0.31605,0.020726,0.019459,0.024909,1.0363,94.79
5860153F39,0.276802,0.264655,0.307327,0.02072,0.019508,0.02394,1.036,94.78
711315485E,0.276756,0.265465,0.298401,0.020716,0.019588,0.022972,1.0358,94.77
02866349D9,0.276733,0.266931,0.295357,0.020713,0.019732,0.022647,1.0356,94.76
B4A359F6DC,0.276718,0.263304,0.323406,0.020712,0.019375,0.025744,1.0356,94.75
B0D8DB194D,0.276706,0.265491,0.30745,0.020711,0.01959,0.023954,1.0356,94.74
5519567AC5,0.276694,0.267177,0.296629,0.020709,0.019757,0.022782,1.0354,94.73
61057196B5,0.276692,0.265124,0.303903,0.020709,0.019554,0.023566,1.0354,94.72
8100837E28,0.276666,0.263242,0.301181,0.020706,0.019369,0.023271,1.0353,94.71
7226668317,0.276639,0.265949,0.298237,0.020704,0.019635,0.022954,1.0352,94.7
B1BABED8CE,0.276633,0.26511,0.309711,0.020703,0.019553,0.024203,1.0352,94.69
8832389DF7,0.276628,0.265144,0.312163,0.020703,0.019556,0.024474,1.0352,94.68
0371017CE6,0.276603,0.26476,0.302508,0.0207,0.019518,0.023414,1.035,94.67
9557060F64,0.276594,0.265114,0.302781,0.020699,0.019553,0.023444,1.0349,94.66
02364493E2,0.276511,0.267078,0.29202,0.020691,0.019747,0.022293,1.0346,94.65
7776541CA2,0.27651,0.265809,0.296509,0.020691,0.019621,0.022769,1.0346,94.64
6515457534,0.276497,0.266861,0.294598,0.020689,0.019725,0.022566,1.0344,94.63
0362963689,0.27649,0.265844,0.297912,0.020689,0.019625,0.022919,1.0344,94.62
91322581B5,0.276487,0.265238,0.299576,0.020688,0.019565,0.023098,1.0344,94.61
03062716D1,0.276481,0.26693,0.296722,0.020688,0.019732,0.022792,1.0344,94.6
B530B03F72,0.276471,0.265779,0.301026,0.020687,0.019618,0.023254,1.0344,94.59
8342108D49,0.276467,0.26507,0.300798,0.020686,0.019549,0.02323,1.0343,94.58
6461913B4A,0.276464,0.266322,0.296347,0.020686,0.019672,0.022752,1.0343,94.57
8111283A79,0.276452,0.265873,0.302769,0.020685,0.019628,0.023443,1.0342,94.56
4386147AFF,0.276424,0.265401,0.306331,0.020682,0.019581,0.023831,1.0341,94.55
0459529F4F,0.276421,0.266824,0.294893,0.020682,0.019722,0.022597,1.0341,94.54
85144488C2,0.276387,0.267041,0.293572,0.020678,0.019743,0.022457,1.0339,94.53
9755055E09,0.276361,0.264816,0.30059,0.020676,0.019524,0.023207,1.0338,94.52
67907819C0,0.276351,0.265447,0.299049,0.020675,0.019586,0.023041,1.0338,94.51
B45207CB77,0.276332,0.266268,0.295993,0.020673,0.019667,0.022714,1.0336,94.5
7826721E7A,0.276321,0.265409,0.295197,0.020672,0.019582,0.02263,1.0336,94.49
54059689E9,0.276319,0.266482,0.290843,0.020671,0.019688,0.02217,1.0336,94.48
62368191DB,0.276286,0.266497,0.293792,0.020668,0.019689,0.022481,1.0334,94.47
B4DFBB10D6,0.276229,0.263106,0.320979,0.020662,0.019356,0.025466,1.0331,94.46
04406102DF,0.276214,0.265816,0.296903,0.020661,0.019622,0.022812,1.033,94.45
53859480E5,0.276182,0.264615,0.298424,0.020657,0.019504,0.022974,1.0328,94.44
A016947382,0.276141,0.265212,0.296189,0.020653,0.019563,0.022735,1.0326,94.43
653866550D,0.276126,0.264862,0.30676,0.020652,0.019528,0.023878,1.0326,94.42
0646938E1C,0.276046,0.264456,0.304054,0.020644,0.019488,0.023582,1.0322,94.41
A02ED61904,0.276031,0.263951,0.312162,0.020642,0.019439,0.024474,1.0321,94.4
8526357C5F,0.276028,0.26598,0.296905,0.020642,0.019638,0.022812,1.0321,94.39
8416209B5E,0.276016,0.264968,0.304167,0.020641,0.019539,0.023595,1.032,94.38
76891295FA,0.275998,0.265512,0.305193,0.020639,0.019592,0.023706,1.032,94.37
0364258335,0.275973,0.265155,0.294046,0.020636,0.019557,0.022508,1.0318,94.36
63151101A2,0.275956,0.26646,0.292301,0.020635,0.019686,0.022323,1.0318,94.34
571819649D,0.275956,0.265652,0.296184,0.020635,0.019606,0.022735,1.0318,94.34
9818004933,0.275955,0.265286,0.300112,0.020634,0.01957,0.023156,1.0317,94.33
8491707A4A,0.27594,0.265644,0.296739,0.020633,0.019605,0.022794,1.0316,94.32
825864731A,0.275892,0.266233,0.293218,0.020628,0.019663,0.02242,1.0314,94.31
05156442E3,0.275861,0.26571,0.295037,0.020625,0.019612,0.022613,1.0312,94.3
9117991434,0.27586,0.265381,0.298541,0.020625,0.019579,0.022987,1.0312,94.29
7116069DE5,0.275848,0.264875,0.304462,0.020624,0.019529,0.023627,1.0312,94.28
747358449E,0.275828,0.265484,0.296527,0.020622,0.019589,0.022771,1.0311,94.27
6272879F7E,0.27582,0.263753,0.299703,0.020621,0.019419,0.023112,1.031,94.26
8109195F65,0.275803,0.265982,0.292831,0.020619,0.019638,0.022379,1.0309,94.25
8422121A1B,0.275791,0.264816,0.296966,0.020618,0.019524,0.022818,1.0309,94.24
8540174687,0.27578,0.264337,0.297261,0.020617,0.019477,0.02285,1.0308,94.23
07948635B1,0.275746,0.264634,0.298739,0.020613,0.019506,0.023008,1.0306,94.22
9345428B25,0.275728,0.265868,0.295864,0.020612,0.019627,0.022701,1.0306,94.21
680015409B,0.275708,0.265805,0.297068,0.02061,0.019621,0.022829,1.0305,94.2
9451874D29,0.275661,0.265351,0.302592,0.020605,0.019576,0.023424,1.0302,94.19
0529710A82,0.275648,0.265734,0.292027,0.020603,0.019614,0.022294,1.0301,94.18
